时间	收盘价	开盘价	最高价	最低价	涨跌幅	涨跌额	成交量	成交额	振幅	换手率
2020-11-23	5005.03	4954.60	5029.65	4940.45	1.25	61.74	205915187	333633826816.00	1.80	0.70
2020-11-20	4943.29	4928.22	4947.43	4922.59	0.31	15.30	129400340	229053677568.00	0.50	0.44
2020-11-19	4927.99	4880.92	4939.79	4870.20	0.74	36.32	133681377	247727136768.00	1.42	0.46
2020-11-18	4891.67	4889.67	4911.09	4870.72	-0.06	-3.12	164216617	290727223296.00	0.82	0.56
2020-11-17	4894.79	4903.12	4909.29	4865.39	-0.19	-9.38	151487465	288911409152.00	0.90	0.52
2020-11-16	4904.17	4880.96	4904.17	4848.62	0.97	47.32	148770980	266705031168.00	1.14	0.51
2020-11-13	4856.85	4886.98	4886.98	4825.76	-1.05	-51.61	133693079	255353110528.00	1.25	0.46
2020-11-12	4908.46	4916.77	4926.34	4891.51	0.07	3.56	118114619	227645906944.00	0.71	0.40
2020-11-11	4904.90	4937.76	4957.58	4901.71	-0.99	-48.98	164470515	303858556928.00	1.13	0.56
2020-11-10	4953.88	4995.41	4995.41	4928.93	-0.55	-27.47	176267215	334271459328.00	1.33	0.60
2020-11-09	4981.35	4918.86	4997.80	4918.86	1.96	95.63	197131983	371923283968.00	1.62	0.67
2020-11-06	4885.72	4897.63	4897.63	4845.43	0.01	0.61	153639035	305365102592.00	1.07	0.52
2020-11-05	4885.11	4861.34	4885.11	4838.00	1.48	71.45	139244595	281951932416.00	0.98	0.48
2020-11-04	4813.66	4781.45	4825.46	4770.56	0.76	36.10	114661806	230513774592.00	1.15	0.39
2020-11-03	4777.56	4743.17	4793.40	4734.17	1.20	56.73	136055409	252390555648.00	1.25	0.46
2020-11-02	4720.83	4702.75	4738.02	4695.44	0.54	25.50	142867694	279027683328.00	0.91	0.49
2020-10-30	4695.33	4776.47	4778.51	4683.47	-1.63	-77.59	139802304	280783323136.00	1.99	0.48
2020-10-29	4772.92	4683.61	4803.03	4679.25	0.75	35.65	117117251	252303503360.00	2.61	0.40
2020-10-28	4737.27	4703.00	4753.31	4685.60	0.81	37.99	108463401	226754265088.00	1.44	0.37
2020-10-27	4699.28	4680.14	4708.46	4671.85	0.17	8.04	92656305	186675544064.00	0.78	0.32
2020-10-26	4691.24	4684.05	4713.39	4639.30	-0.58	-27.25	108343276	205518987264.00	1.57	0.37
2020-10-23	4718.49	4775.47	4802.46	4717.10	-1.25	-59.49	106825185	200985821184.00	1.79	0.36
2020-10-22	4777.98	4780.60	4791.81	4725.50	-0.31	-14.85	101350892	194614972416.00	1.38	0.35
2020-10-21	4792.83	4801.63	4801.63	4758.86	-0.01	-0.64	103805704	189978697728.00	0.89	0.35
2020-10-20	4793.47	4751.37	4793.47	4739.46	0.80	37.98	98048156	185849196544.00	1.14	0.33
2020-10-19	4755.49	4823.49	4849.61	4747.34	-0.76	-36.19	129246362	225392197632.00	2.13	0.44
2020-10-16	4791.68	4798.92	4825.55	4765.97	-0.15	-7.06	116716101	204175130624.00	1.24	0.40
2020-10-15	4798.74	4810.78	4833.89	4796.26	-0.17	-8.36	109964961	213878284288.00	0.78	0.38
2020-10-14	4807.10	4830.46	4830.46	4795.91	-0.66	-32.10	111906924	229836206080.00	0.71	0.38
2020-10-13	4839.20	4812.90	4845.92	4795.37	0.33	16.04	116516339	242172567552.00	1.05	0.40
2020-10-12	4823.16	4705.19	4823.27	4704.16	3.03	142.02	155784558	307848556544.00	2.54	0.53
2020-10-09	4681.14	4663.61	4695.40	4655.09	2.04	93.74	111337513	229926731776.00	0.88	0.38
2020-09-30	4587.40	4607.58	4634.72	4563.41	-0.10	-4.40	89081201	165532221440.00	1.55	0.30
2020-09-29	4591.80	4608.29	4616.68	4586.35	0.22	9.89	85993859	159937888256.00	0.66	0.29
2020-09-28	4581.91	4582.65	4613.63	4571.15	0.26	11.89	85048389	159314673664.00	0.93	0.29
2020-09-25	4570.02	4582.48	4599.54	4554.72	0.15	6.95	93015155	167457378304.00	0.98	0.32
2020-09-24	4563.07	4623.95	4631.95	4562.21	-1.92	-89.26	112593682	193515872256.00	1.50	0.38
2020-09-23	4652.33	4639.66	4665.96	4623.55	0.36	16.57	95826529	190393470976.00	0.91	0.33
2020-09-22	4635.76	4654.22	4706.21	4622.11	-1.19	-55.67	119672947	202909216768.00	1.79	0.41
2020-09-21	4691.43	4750.75	4752.98	4688.72	-0.96	-45.66	124535826	224137912320.00	1.36	0.43
2020-09-18	4737.09	4636.64	4737.80	4631.70	2.25	104.38	160426476	281885945856.00	2.29	0.55
2020-09-17	4632.71	4642.05	4664.95	4601.64	-0.53	-24.65	105983631	214146646016.00	1.36	0.36
2020-09-16	4657.36	4683.01	4690.68	4638.46	-0.66	-31.12	108753641	196120186880.00	1.11	0.37
2020-09-15	4688.48	4649.45	4691.50	4630.54	0.80	37.43	101915924	194573684736.00	1.31	0.35
2020-09-14	4651.05	4652.05	4666.99	4625.99	0.51	23.77	107235180	211653410816.00	0.89	0.37
2020-09-11	4627.28	4572.26	4630.88	4563.11	0.99	45.30	115302423	198240927744.00	1.48	0.39
2020-09-10	4581.98	4632.10	4647.75	4572.21	-0.06	-2.61	150652879	226146353152.00	1.65	0.51
2020-09-09	4584.59	4634.25	4645.20	4558.03	-2.34	-109.80	162277107	244905193472.00	1.86	0.55
2020-09-08	4694.39	4683.83	4707.90	4639.05	0.54	25.02	139199227	249198137344.00	1.47	0.48
2020-09-07	4669.37	4759.52	4789.30	4655.56	-2.11	-100.85	148607790	282316394496.00	2.80	0.51
2020-09-04	4770.22	4737.24	4778.20	4726.56	-0.97	-46.88	120032796	238463336448.00	1.07	0.41
2020-09-03	4817.10	4841.50	4877.01	4800.06	-0.55	-26.79	145671201	279411990528.00	1.59	0.50
2020-09-02	4843.89	4859.08	4863.55	4797.52	0.04	1.77	157989524	280778612736.00	1.36	0.54
2020-09-01	4842.12	4803.39	4842.14	4791.78	0.54	25.90	138395402	262018072576.00	1.05	0.47
2020-08-31	4816.22	4870.93	4901.21	4816.21	-0.58	-28.05	202567030	357005066240.00	1.75	0.69
2020-08-28	4844.27	4727.29	4850.49	4719.35	2.39	112.92	159399764	305047883776.00	2.77	0.54
2020-08-27	4731.35	4718.06	4731.94	4679.36	0.54	25.22	119042849	223631511552.00	1.12	0.41
2020-08-26	4706.13	4761.72	4786.42	4689.88	-1.17	-55.82	151305180	277456359424.00	2.03	0.52
2020-08-25	4761.95	4769.21	4802.41	4746.31	0.13	6.10	141701350	262308790272.00	1.18	0.48
2020-08-24	4755.85	4746.40	4769.47	4716.61	0.78	37.01	151143511	272428687360.00	1.12	0.52
2020-08-21	4718.84	4717.79	4739.48	4684.81	0.85	39.69	142657864	251775160320.00	1.17	0.49
2020-08-20	4679.15	4708.13	4721.44	4662.80	-1.30	-61.53	158368640	260486561792.00	1.24	0.54
2020-08-19	4740.68	4804.67	4809.05	4738.01	-1.50	-72.08	192442949	319403286528.00	1.48	0.66
2020-08-18	4812.76	4816.57	4825.39	4788.83	-0.05	-2.47	189139855	314395906048.00	0.76	0.65
2020-08-17	4815.23	4727.12	4838.09	4721.36	2.35	110.60	268001556	416469155840.00	2.48	0.92
2020-08-14	4704.63	4627.61	4708.07	4617.63	1.49	68.92	147292920	254343933952.00	1.95	0.50
2020-08-13	4635.71	4666.49	4671.77	4626.10	-0.26	-11.93	152550093	250945871872.00	0.98	0.52
2020-08-12	4647.64	4668.89	4681.62	4566.27	-0.73	-34.14	202887240	347298672640.00	2.46	0.69
2020-08-11	4681.78	4730.37	4791.53	4674.86	-0.91	-43.09	205546511	350828584960.00	2.47	0.70
2020-08-10	4724.87	4681.76	4757.66	4646.29	0.36	16.94	203788833	371297558528.00	2.37	0.70
2020-08-07	4707.93	4742.29	4749.02	4637.84	-1.15	-54.83	213518216	397041213440.00	2.33	0.73
2020-08-06	4762.76	4779.24	4791.86	4691.16	-0.30	-14.35	227854405	404323405824.00	2.11	0.78
2020-08-05	4777.11	4761.76	4786.70	4711.27	0.03	1.31	196700549	347407839232.00	1.58	0.67
2020-08-04	4775.80	4778.49	4807.08	4747.77	0.09	4.49	239974986	426411347968.00	1.24	0.82
2020-08-03	4771.31	4735.90	4771.37	4720.03	1.62	76.26	214776238	401914826752.00	1.09	0.73
2020-07-31	4695.05	4652.18	4741.81	4621.96	0.84	38.90	184839027	351119310848.00	2.57	0.63
2020-07-30	4656.15	4689.76	4704.63	4649.77	-0.49	-22.86	166967567	324009242624.00	1.17	0.57
2020-07-29	4679.01	4559.16	4680.56	4548.85	2.42	110.75	186695306	350432649216.00	2.88	0.64
2020-07-28	4568.26	4567.67	4590.25	4537.68	0.88	39.81	162768499	292835786752.00	1.16	0.56
2020-07-27	4528.45	4535.01	4558.12	4482.44	0.51	22.86	171420552	301893369856.00	1.68	0.59
2020-07-24	4505.59	4679.03	4691.70	4479.39	-4.39	-206.85	243905203	437726711808.00	4.51	0.83
2020-07-23	4712.44	4668.74	4731.40	4607.66	-0.04	-2.01	234314570	405175267328.00	2.62	0.80
2020-07-22	4714.45	4682.66	4790.45	4675.35	0.50	23.41	224199212	386470858752.00	2.45	0.77
2020-07-21	4691.04	4697.50	4714.29	4661.44	0.23	10.74	200415660	356069806080.00	1.13	0.68
2020-07-20	4680.30	4597.20	4681.94	4534.23	2.98	135.60	246068915	416714223616.00	3.25	0.84
2020-07-17	4544.70	4524.77	4601.37	4485.82	0.63	28.45	207375562	372973887488.00	2.56	0.71
2020-07-16	4516.25	4741.53	4772.56	4513.65	-4.81	-228.22	284657134	511237963776.00	5.46	0.97
2020-07-15	4744.47	4821.52	4837.48	4723.36	-1.29	-62.22	272389007	486748348416.00	2.37	0.93
2020-07-14	4806.69	4836.17	4860.44	4729.93	-0.95	-46.27	297241984	511211048960.00	2.69	1.02
2020-07-13	4852.96	4742.37	4878.08	4741.87	2.10	99.83	321645445	541105098752.00	2.87	1.10
2020-07-10	4753.13	4796.09	4821.37	4734.47	-1.81	-87.64	316949650	510472056832.00	1.80	1.08
2020-07-09	4840.77	4770.08	4854.12	4757.29	1.40	66.77	351046894	556718731264.00	2.03	1.20
2020-07-08	4774.00	4692.86	4803.36	4670.65	1.61	75.87	348074847	532849827840.00	2.82	1.19
2020-07-07	4698.13	4739.61	4796.32	4688.06	0.60	28.04	406008553	635254743040.00	2.32	1.39
2020-07-06	4670.09	4465.81	4678.11	4465.81	5.67	250.49	405821025	597438218240.00	4.80	1.39
2020-07-03	4419.60	4353.19	4419.60	4348.45	1.93	83.76	290485540	442335023104.00	1.64	0.99
2020-07-02	4335.84	4239.41	4340.10	4238.12	2.07	88.06	252939369	399571525632.00	2.40	0.86
2020-07-01	4247.78	4172.64	4247.78	4163.50	2.01	83.82	169990456	305711800320.00	2.02	0.58
2020-06-30	4163.96	4130.00	4174.42	4129.78	1.32	54.24	125933522	227935703040.00	1.09	0.43
2020-06-29	4109.72	4127.93	4137.37	4092.54	-0.71	-29.27	130865853	226522058752.00	1.08	0.45
2020-06-24	4138.99	4128.10	4144.68	4123.36	0.42	17.20	121712466	224551432192.00	0.52	0.42
2020-06-23	4121.79	4098.04	4124.73	4080.75	0.48	19.74	129229509	234806509568.00	1.07	0.44
2020-06-22	4102.05	4097.51	4126.94	4088.78	0.08	3.34	155829466	259200520192.00	0.93	0.53
2020-06-19	4098.71	4047.05	4109.36	4043.49	1.34	54.33	152946990	255549796352.00	1.63	0.52
2020-06-18	4044.38	4009.78	4047.56	4000.90	0.67	26.79	138148762	210192916480.00	1.16	0.47
2020-06-17	4017.59	4018.61	4018.61	3992.13	0.08	3.02	105605798	176977502208.00	0.66	0.36
2020-06-16	4014.57	3995.58	4014.57	3987.86	1.51	59.58	111051538	185104027648.00	0.68	0.38
2020-06-15	3954.99	3982.97	4007.14	3954.99	-1.20	-48.09	131297861	211125338112.00	1.30	0.45
2020-06-12	4003.08	3931.62	4011.06	3927.25	0.18	7.20	134166648	193504047104.00	2.10	0.46
2020-06-11	3995.88	4031.74	4043.01	3979.75	-1.08	-43.83	127308941	197079441408.00	1.57	0.43
2020-06-10	4039.71	4046.23	4046.23	4024.42	-0.18	-7.32	112265728	166778642432.00	0.54	0.38
2020-06-09	4047.03	4027.56	4052.16	4016.34	0.62	25.08	115304479	166533967872.00	0.89	0.39
2020-06-08	4021.95	4023.61	4050.22	4016.10	0.52	20.70	137925814	193047519232.00	0.85	0.47
2020-06-05	4001.25	3988.22	4001.25	3967.93	0.48	19.06	102443942	154311344128.00	0.84	0.35
2020-06-04	3982.19	3998.16	3999.81	3968.57	-0.04	-1.46	104277737	149057855488.00	0.78	0.36
2020-06-03	3983.65	4001.17	4018.68	3982.93	0.00	0.08	136597484	200882765824.00	0.90	0.47
2020-06-02	3983.57	3969.95	3991.78	3958.98	0.31	12.23	144303060	195563302912.00	0.83	0.49
2020-06-01	3971.34	3901.73	3976.32	3901.73	2.70	104.32	136456653	208436514816.00	1.93	0.47
2020-05-29	3867.02	3838.38	3872.30	3830.42	0.27	10.39	93813832	135658135552.00	1.09	0.32
2020-05-28	3856.63	3848.49	3885.42	3818.43	0.29	11.02	93064054	139108409344.00	1.74	0.32
2020-05-27	3845.61	3873.70	3873.70	3838.42	-0.70	-27.16	83711831	123737501696.00	0.91	0.29
2020-05-26	3872.77	3850.00	3874.75	3844.48	1.13	43.45	77448077	125445619712.00	0.79	0.26
2020-05-25	3829.32	3828.32	3835.63	3800.18	0.14	5.26	79033326	127011917824.00	0.93	0.27
2020-05-22	3824.06	3907.58	3907.58	3818.15	-2.29	-89.73	103378360	157286506496.00	2.28	0.35
2020-05-21	3913.79	3950.60	3951.74	3907.58	-0.54	-21.43	94861033	149154144256.00	1.12	0.32
2020-05-20	3935.22	3955.71	3955.71	3923.92	-0.53	-21.03	100791150	157102534656.00	0.80	0.34
2020-05-19	3956.25	3963.78	3966.85	3944.07	0.85	33.34	94015291	159886221312.00	0.58	0.32
2020-05-18	3922.91	3914.66	3946.43	3898.40	0.26	10.09	112801761	188528119808.00	1.23	0.39
2020-05-15	3912.82	3941.13	3945.20	3907.40	-0.32	-12.40	92618383	153301504000.00	0.96	0.32
2020-05-14	3925.22	3952.20	3952.20	3924.05	-1.08	-43.03	88530004	143499177984.00	0.71	0.30
2020-05-13	3968.25	3946.64	3972.53	3932.57	0.20	8.01	88190669	145563381760.00	1.01	0.30
2020-05-12	3960.24	3961.34	3970.11	3930.21	0.00	0.06	98250555	157465780224.00	1.01	0.34
2020-05-11	3960.18	3974.76	3998.10	3944.50	-0.09	-3.44	122673802	193758093312.00	1.35	0.42
2020-05-08	3963.62	3943.00	3979.66	3935.98	0.99	38.73	116943342	190299586560.00	1.11	0.40
2020-05-07	3924.89	3937.59	3941.48	3915.90	-0.29	-11.36	105514647	167207800832.00	0.65	0.36
2020-05-06	3936.25	3867.26	3937.69	3865.99	0.60	23.67	139855675	214935961600.00	1.83	0.48
2020-04-30	3912.58	3880.41	3921.70	3880.41	1.18	45.55	132917125	202268286976.00	1.07	0.45
2020-04-29	3867.03	3837.51	3880.74	3833.72	0.46	17.88	95854589	151282102272.00	1.22	0.33
2020-04-28	3849.15	3835.35	3859.68	3768.20	0.69	26.38	122093476	184179761152.00	2.39	0.42
2020-04-27	3822.77	3808.02	3842.87	3793.77	0.68	25.80	95462735	145301151744.00	1.29	0.33
2020-04-24	3796.97	3826.31	3827.21	3787.07	-0.86	-32.78	94844134	138961199104.00	1.05	0.32
2020-04-23	3829.75	3851.91	3857.47	3826.56	-0.25	-9.63	95508449	142122549248.00	0.81	0.33
2020-04-22	3839.38	3789.13	3839.38	3782.21	0.82	31.33	85899464	135547281408.00	1.50	0.29
2020-04-21	3808.05	3838.23	3838.23	3780.00	-1.18	-45.41	102921889	155077455872.00	1.51	0.35
2020-04-20	3853.46	3845.46	3853.80	3831.55	0.36	13.97	100013115	151924088832.00	0.58	0.34
2020-04-17	3839.49	3831.92	3863.45	3821.42	0.98	37.11	132004301	203595268096.00	1.11	0.45
2020-04-16	3802.38	3777.80	3807.36	3774.56	0.13	5.02	95947965	147164303360.00	0.86	0.33
2020-04-15	3797.36	3820.85	3829.80	3793.44	-0.74	-28.34	108461985	169700216832.00	0.95	0.37
2020-04-14	3825.70	3777.83	3825.76	3764.98	1.93	72.44	110637586	170612580352.00	1.62	0.38
2020-04-13	3753.26	3751.71	3769.88	3740.19	-0.42	-15.92	79053343	119874301952.00	0.79	0.27
2020-04-10	3769.18	3794.84	3824.74	3758.96	-0.62	-23.63	102444956	162251235328.00	1.73	0.35
2020-04-09	3792.81	3798.49	3801.72	3785.31	0.33	12.47	100485033	154595319808.00	0.43	0.34
2020-04-08	3780.34	3776.42	3793.00	3767.29	-0.47	-17.68	111389514	161576771584.00	0.68	0.38
2020-04-07	3798.02	3779.91	3803.63	3772.21	2.28	84.80	142778030	207642820608.00	0.85	0.49
2020-04-03	3713.22	3721.48	3738.83	3698.98	-0.57	-21.31	99825083	150132813824.00	1.07	0.34
2020-04-02	3734.53	3656.32	3734.53	3652.32	1.62	59.45	115168210	168893255680.00	2.24	0.39
2020-04-01	3675.08	3682.30	3731.78	3670.97	-0.30	-11.08	119352620	170422566912.00	1.65	0.41
2020-03-31	3686.16	3708.14	3716.07	3676.20	0.33	12.05	111453025	161595510784.00	1.09	0.38
2020-03-30	3674.11	3657.46	3690.64	3637.59	-0.97	-35.95	126876672	180640800768.00	1.43	0.43
2020-03-27	3710.06	3746.39	3758.78	3709.92	0.32	12.01	124060995	186103427072.00	1.32	0.42
2020-03-26	3698.05	3692.61	3736.25	3681.27	-0.66	-24.47	112310666	169336311808.00	1.48	0.38
2020-03-25	3722.52	3711.48	3732.65	3685.99	2.69	97.41	153495959	231561519104.00	1.29	0.52
2020-03-24	3625.11	3598.65	3627.76	3545.45	2.69	94.80	143103022	208553840640.00	2.33	0.49
2020-03-23	3530.31	3542.68	3585.80	3523.79	-3.36	-122.91	137108790	197669625856.00	1.70	0.47
2020-03-20	3653.22	3629.51	3663.95	3588.78	1.79	64.13	139603000	211223072768.00	2.09	0.48
2020-03-19	3589.09	3623.79	3647.99	3503.19	-1.30	-47.17	180807406	271827468288.00	3.98	0.62
2020-03-18	3636.26	3729.69	3775.85	3636.26	-1.98	-73.42	155037548	244127162368.00	3.76	0.53
2020-03-17	3709.68	3739.78	3786.89	3618.31	-0.49	-18.16	166246129	250824024064.00	4.52	0.57
2020-03-16	3727.84	3899.86	3899.86	3720.51	-4.30	-167.47	185968261	282836238336.00	4.60	0.64
2020-03-13	3895.31	3771.01	3937.18	3765.15	-1.41	-55.60	188296722	280213454848.00	4.35	0.64
2020-03-12	3950.91	3976.11	3987.43	3926.27	-1.92	-77.52	157060457	233152847872.00	1.52	0.54
2020-03-11	4028.43	4090.93	4091.27	4028.40	-1.33	-54.30	161656110	244990873600.00	1.54	0.55
2020-03-10	4082.73	3975.23	4093.00	3954.75	2.14	85.60	197416402	296184434688.00	3.46	0.67
2020-03-09	3997.13	4063.08	4063.08	3995.13	-3.42	-141.38	208102034	305428729856.00	1.64	0.71
2020-03-06	4138.51	4158.20	4181.31	4135.39	-1.62	-68.22	172475717	253168631808.00	1.09	0.59
2020-03-05	4206.73	4150.21	4215.85	4127.04	2.23	91.68	231823114	362838831104.00	2.16	0.79
2020-03-04	4115.05	4078.50	4115.26	4060.73	0.58	23.69	182424730	281784864768.00	1.33	0.62
2020-03-03	4091.36	4125.14	4147.65	4067.91	0.53	21.69	219369777	330802585600.00	1.96	0.75
2020-03-02	4069.67	3968.84	4092.54	3968.84	3.29	129.62	219313559	317426204672.00	3.14	0.75
2020-02-28	3940.05	3988.73	4031.15	3928.07	-3.55	-144.83	230275092	330358906880.00	2.52	0.79
2020-02-27	4084.88	4084.08	4110.53	4067.44	0.29	11.86	181290980	282050207744.00	1.06	0.62
2020-02-26	4073.02	4070.10	4132.78	4061.13	-1.23	-50.83	261094062	366022418432.00	1.74	0.89
2020-02-25	4123.85	4066.30	4126.71	4020.91	-0.22	-8.99	244167831	372213719040.00	2.56	0.83
2020-02-24	4132.84	4131.84	4149.01	4097.18	-0.40	-16.65	212869304	326387802112.00	1.25	0.73
2020-02-21	4149.49	4134.87	4184.44	4130.17	0.12	4.83	217213604	326564003840.00	1.31	0.74
2020-02-20	4144.66	4062.90	4148.53	4055.81	2.30	93.35	212232625	310835589120.00	2.29	0.73
2020-02-19	4051.31	4049.59	4085.17	4042.85	-0.15	-6.20	169046441	257554534400.00	1.04	0.58
2020-02-18	4057.51	4069.83	4076.39	4027.79	-0.49	-19.91	163236219	242552516608.00	1.19	0.56
2020-02-17	4077.42	3999.65	4077.45	3999.65	2.25	89.69	182778970	273067819008.00	1.95	0.62
2020-02-14	3987.73	3954.23	4001.56	3954.02	0.70	27.81	143239803	222895075328.00	1.20	0.49
2020-02-13	3959.92	3985.88	3999.55	3950.14	-0.62	-24.51	145001843	228605964288.00	1.24	0.50
2020-02-12	3984.43	3945.67	3984.43	3940.67	0.81	31.97	126710321	200776708096.00	1.11	0.43
2020-02-11	3952.46	3926.42	3970.52	3915.71	0.93	36.45	143441674	219307118592.00	1.40	0.49
2020-02-10	3916.01	3872.37	3920.17	3861.01	0.41	16.14	148406968	229625442304.00	1.52	0.51
2020-02-07	3899.87	3879.55	3899.88	3849.71	0.00	0.09	151731758	237508816896.00	1.29	0.52
2020-02-06	3899.78	3841.75	3914.92	3806.96	1.86	71.25	176462236	262820089856.00	2.82	0.60
2020-02-05	3828.53	3801.10	3866.01	3781.61	1.13	42.89	174925524	264042921984.00	2.23	0.60
2020-02-04	3785.64	3652.00	3786.86	3652.00	2.64	97.28	213933327	298165768192.00	3.66	0.73
2020-02-03	3688.36	3639.91	3732.16	3639.91	-7.88	-315.54	157559647	243303104512.00	2.30	0.54
2020-01-23	4003.90	4093.32	4103.52	3972.39	-3.10	-128.03	160357604	250409357312.00	3.17	0.55
2020-01-22	4131.93	4093.80	4141.18	4046.49	0.43	17.62	126758764	208136151040.00	2.30	0.43
2020-01-21	4114.31	4165.02	4165.02	4113.33	-1.71	-71.52	130527506	204586881024.00	1.23	0.45
2020-01-20	4185.83	4170.74	4185.96	4149.49	0.75	30.98	122409147	202692288512.00	0.88	0.42
2020-01-17	4154.85	4162.19	4177.03	4141.64	0.14	5.81	98725683	166591590400.00	0.85	0.34
2020-01-16	4149.04	4174.82	4175.29	4142.18	-0.42	-17.69	100267643	156242505728.00	0.79	0.34
2020-01-15	4166.73	4186.88	4193.87	4150.88	-0.55	-23.16	104633137	163081932800.00	1.03	0.36
2020-01-14	4189.89	4215.16	4223.51	4188.08	-0.34	-14.10	129320783	196221263872.00	0.84	0.44
2020-01-13	4203.99	4166.93	4203.99	4148.60	0.98	40.81	119691983	199795490816.00	1.33	0.41
2020-01-10	4163.18	4177.58	4180.98	4148.48	-0.03	-1.19	113031718	177827414016.00	0.78	0.39
2020-01-09	4164.37	4145.53	4165.66	4143.59	1.27	52.05	136886323	200150351872.00	0.54	0.47
2020-01-08	4112.32	4139.63	4149.81	4101.98	-1.15	-47.91	167585851	212406263808.00	1.15	0.57
2020-01-07	4160.23	4137.40	4161.25	4135.10	0.75	30.93	139489032	196389060608.00	0.63	0.48
2020-01-06	4129.30	4120.52	4170.64	4102.38	-0.38	-15.66	175309952	250182070272.00	1.65	0.60
2020-01-03	4144.96	4161.22	4164.30	4131.86	-0.18	-7.28	142826245	215216287744.00	0.78	0.49
2020-01-02	4152.24	4121.35	4172.66	4121.35	1.36	55.66	182116772	270105530368.00	1.25	0.62
2019-12-31	4096.58	4077.75	4098.14	4069.01	0.37	14.95	123264259	173119348736.00	0.71	0.42
2019-12-30	4081.63	4015.52	4083.69	4001.50	1.48	59.60	155971489	216814661632.00	2.04	0.53
2019-12-27	4022.03	4029.25	4066.80	4019.72	-0.10	-3.96	150926410	195090415616.00	1.17	0.52
2019-12-26	4025.99	3993.67	4025.99	3993.54	0.88	35.12	108860641	140814966784.00	0.81	0.37
2019-12-25	3990.87	3988.66	4000.56	3976.36	-0.05	-2.09	94938890	131896467456.00	0.61	0.32
2019-12-24	3992.96	3971.56	3994.51	3963.67	0.65	25.86	95989046	122499162112.00	0.78	0.33
2019-12-23	3967.10	4014.69	4032.17	3964.38	-1.25	-50.15	122816246	162048262144.00	1.69	0.42
2019-12-20	4017.25	4032.15	4046.73	4014.93	-0.25	-9.90	121267663	158460231680.00	0.79	0.41
2019-12-19	4027.15	4034.62	4038.54	4014.90	-0.14	-5.63	117900559	152553807872.00	0.59	0.40
2019-12-18	4032.78	4039.72	4057.64	4025.34	-0.22	-9.02	151351764	197620207616.00	0.80	0.52
2019-12-17	4041.80	3987.74	4067.14	3984.52	1.36	54.25	201162936	251637866496.00	2.07	0.69
2019-12-16	3987.55	3970.71	3987.59	3953.51	0.49	19.33	148486671	202154897408.00	0.86	0.51
2019-12-13	3968.22	3928.00	3969.46	3925.28	1.98	77.20	148571348	201018884096.00	1.14	0.51
2019-12-12	3891.02	3908.45	3908.45	3886.12	-0.30	-11.73	84708329	117874315264.00	0.57	0.29
2019-12-11	3902.75	3907.16	3909.39	3890.34	0.06	2.37	99765481	127690403840.00	0.49	0.34
2019-12-10	3900.38	3886.44	3900.96	3882.09	0.13	4.93	86262927	121118412800.00	0.48	0.29
2019-12-09	3895.45	3909.53	3911.97	3885.25	-0.18	-6.94	95353807	130873098240.00	0.68	0.33
2019-12-06	3902.39	3885.06	3902.39	3878.70	0.59	23.03	78648888	116424777728.00	0.61	0.27
2019-12-05	3879.36	3863.61	3883.40	3859.82	0.77	29.54	89051192	129357594624.00	0.61	0.30
2019-12-04	3849.82	3841.66	3852.99	3831.07	-0.03	-1.27	79683384	109646344192.00	0.57	0.27
2019-12-03	3851.09	3829.21	3851.12	3811.63	0.39	15.03	73611241	108703715328.00	1.03	0.25
2019-12-02	3836.06	3835.51	3854.75	3829.31	0.19	7.39	77412173	109992591360.00	0.66	0.26
2019-11-29	3828.67	3857.19	3861.66	3804.83	-0.87	-33.63	74144330	116200558592.00	1.47	0.25
2019-11-28	3862.30	3877.90	3887.69	3852.01	-0.34	-13.32	65230118	87081787392.00	0.92	0.22
2019-11-27	3875.62	3883.43	3889.98	3862.70	-0.41	-16.03	76437304	107238821888.00	0.70	0.26
2019-11-26	3891.65	3893.43	3899.11	3869.59	0.35	13.44	111513536	140213633024.00	0.76	0.38
2019-11-25	3878.21	3850.97	3878.25	3839.42	0.73	28.22	106066289	140851077120.00	1.01	0.36
2019-11-22	3849.99	3894.17	3918.84	3833.50	-1.02	-39.61	91042639	146981163008.00	2.19	0.31
2019-11-21	3889.60	3894.54	3901.83	3875.97	-0.47	-18.26	69130537	104147771392.00	0.66	0.24
2019-11-20	3907.86	3940.13	3943.23	3901.99	-0.99	-39.18	76815332	118003064832.00	1.04	0.26
2019-11-19	3947.04	3904.10	3947.04	3902.38	1.00	39.11	82161024	123227172864.00	1.14	0.28
2019-11-18	3907.93	3874.44	3913.10	3868.32	0.80	30.84	76645993	107085819904.00	1.15	0.26
2019-11-15	3877.09	3908.49	3915.10	3877.09	-0.74	-28.77	83730916	115423019008.00	0.97	0.29
2019-11-14	3905.86	3905.93	3916.95	3895.14	0.15	5.88	87008445	119791566848.00	0.56	0.30
2019-11-13	3899.98	3905.28	3908.42	3882.43	-0.10	-3.71	76749079	112057147392.00	0.67	0.26
2019-11-12	3903.69	3905.96	3914.88	3877.74	0.02	0.71	76543068	108828237824.00	0.95	0.26
2019-11-11	3902.98	3948.62	3948.62	3897.55	-1.76	-70.03	94155620	130330083328.00	1.29	0.32
2019-11-08	3973.01	4017.67	4022.04	3971.57	-0.47	-18.86	97106949	139026673664.00	1.26	0.33
2019-11-07	3991.87	3984.55	4005.38	3975.55	0.18	6.99	87254899	117751554048.00	0.75	0.30
