时间	收盘价	开盘价	最高价	最低价	涨跌幅	涨跌额	成交量	成交额	振幅	换手率
2009-06-05	2160.42	2183.04	2191.19	2159.78	-0.63	-13.60	44855357	48864320251.00	1.44	0.37
2009-06-04	2174.02	2138.63	2182.67	2131.42	1.14	24.44	62507756	69155126771.00	2.38	0.51
2009-06-03	2149.58	2075.93	2150.13	2075.93	3.61	74.82	53337541	57374933518.00	3.58	0.43
2009-06-02	2074.76	2091.72	2101.84	2069.50	-0.10	-2.12	50817358	56016027014.00	1.56	0.41
2009-06-01	2076.88	2021.73	2082.88	2021.73	4.30	85.59	57326142	64456964501.00	3.07	0.47
2009-05-27	1991.29	1954.67	2000.38	1949.87	2.35	45.79	32485704	33229428871.00	2.60	0.26
2009-05-26	1945.50	1976.61	1978.65	1945.02	-1.29	-25.48	23703008	27048644700.00	1.71	0.19
2009-05-25	1970.98	1930.84	1978.94	1927.03	0.17	3.32	27749361	29517914811.00	2.64	0.23
2009-05-22	1967.66	1959.31	1980.68	1951.75	-0.24	-4.81	23634838	25109309100.00	1.47	0.19
2009-05-21	1972.47	2004.77	2016.31	1963.36	-2.32	-46.94	38030313	40211446538.00	2.62	0.31
2009-05-20	2019.41	2051.67	2053.34	2018.90	-1.49	-30.64	35480795	38787610333.00	1.68	0.29
2009-05-19	2050.05	2051.57	2059.15	2038.28	1.03	20.99	40869765	44876727621.00	1.03	0.33
2009-05-18	2029.06	2011.23	2030.50	1985.68	0.33	6.76	33345920	36477721809.00	2.22	0.27
2009-05-15	2022.30	2028.73	2039.38	2010.14	0.04	0.74	23453653	25535220205.00	1.45	0.19
2009-05-14	2021.56	2025.54	2033.93	2002.54	-1.57	-32.24	34955309	36988445327.00	1.53	0.29
2009-05-13	2053.80	2037.80	2059.17	2019.12	0.88	17.82	48521109	52326138284.00	1.97	0.40
2009-05-12	2035.98	1985.39	2037.29	1980.09	1.76	35.20	39006261	36559072177.00	2.86	0.32
2009-05-11	2000.78	2040.18	2086.54	2000.53	-1.10	-22.17	59709601	62048063930.00	4.25	0.49
2009-05-08	2022.95	1982.55	2027.92	1973.47	1.60	31.78	46700700	47141056003.00	2.73	0.38
2009-05-07	1991.17	1992.35	2015.90	1971.04	0.55	10.97	51996802	50623683403.00	2.27	0.42
2009-05-06	1980.20	1960.89	1989.09	1951.76	0.98	19.22	44389521	43451605757.00	1.90	0.36
2009-05-05	1960.98	1971.74	1986.59	1952.09	0.16	3.04	42412005	40988203953.00	1.76	0.35
2009-05-04	1957.94	1903.08	1959.82	1900.04	3.28	62.24	47087603	46346162617.00	3.15	0.38
2009-04-30	1895.70	1903.23	1910.03	1884.53	-0.28	-5.37	36316856	38240469662.00	1.34	0.30
2009-04-29	1901.07	1827.00	1910.45	1822.93	4.10	74.93	38703263	39136378291.00	4.79	0.32
2009-04-28	1826.14	1810.24	1837.48	1805.78	-0.07	-1.33	25549866	25601702838.00	1.73	0.21
2009-04-27	1827.47	1858.86	1866.14	1815.82	-1.79	-33.28	31129341	29107054069.00	2.70	0.25
2009-04-24	1860.75	1886.15	1888.10	1857.78	-0.84	-15.67	28122082	28083225883.00	1.62	0.23
2009-04-23	1876.42	1859.12	1882.71	1850.25	0.09	1.67	32601479	29661374596.00	1.73	0.27
2009-04-22	1874.75	1941.17	1967.27	1867.42	-2.89	-55.82	52283536	50001543544.00	5.17	0.43
2009-04-21	1930.57	1926.47	1945.93	1903.87	-1.34	-26.21	41172496	41599714017.00	2.15	0.34
2009-04-20	1956.78	1916.00	1958.33	1913.80	1.90	36.47	36088905	36760707229.00	2.32	0.29
2009-04-17	1920.31	1933.50	1951.66	1908.08	-1.18	-22.90	36943114	38191863919.00	2.24	0.30
2009-04-16	1943.21	1945.12	1958.75	1907.43	-0.01	-0.14	45935586	43927919487.00	2.64	0.37
2009-04-15	1943.35	1938.77	1950.77	1905.10	-0.29	-5.67	45419024	46320597140.00	2.34	0.37
2009-04-14	1949.02	1936.00	1955.89	1928.03	0.49	9.46	41127308	45158524934.00	1.44	0.34
2009-04-13	1939.56	1915.43	1952.04	1911.80	2.34	44.40	60081527	62706109480.00	2.12	0.49
2009-04-10	1895.16	1867.50	1895.57	1858.44	2.60	47.99	43691649	46094132973.00	2.01	0.36
2009-04-09	1847.17	1817.20	1847.99	1803.06	1.70	30.84	31921132	32072748336.00	2.47	0.26
2009-04-08	1816.33	1883.14	1892.41	1816.12	-4.11	-77.79	44829041	43049636058.00	4.03	0.37
2009-04-07	1894.12	1892.67	1915.60	1869.48	0.07	1.39	39216362	37247496808.00	2.44	0.32
2009-04-03	1892.73	1898.70	1920.77	1877.47	0.76	14.33	57205050	52009484088.00	2.31	0.47
2009-04-02	1878.40	1859.88	1899.23	1859.56	1.42	26.38	59334143	56507876885.00	2.14	0.48
2009-04-01	1852.02	1839.41	1865.48	1833.85	1.19	21.74	50101501	48837830018.00	1.73	0.41
2009-03-31	1830.28	1783.72	1839.07	1772.27	0.71	12.87	38860536	41158235861.00	3.68	0.32
2009-03-30	1817.41	1829.11	1836.10	1807.93	-0.45	-8.22	40257216	38128632788.00	1.54	0.33
2009-03-27	1825.63	1827.99	1840.14	1812.63	0.76	13.76	60774371	53768755842.00	1.52	0.50
2009-03-26	1811.87	1755.87	1812.21	1744.15	3.69	64.45	51621531	48737275984.00	3.89	0.42
2009-03-25	1747.42	1764.03	1793.92	1746.67	-1.62	-28.70	39095568	39070772473.00	2.66	0.32
2009-03-24	1776.12	1802.16	1807.41	1768.64	0.51	9.07	46013976	44867659045.00	2.19	0.38
2009-03-23	1767.05	1728.66	1773.92	1723.28	2.37	40.84	42670979	44908387171.00	2.93	0.35
2009-03-20	1726.21	1737.53	1744.62	1705.96	-0.44	-7.59	42913777	40910879455.00	2.23	0.35
2009-03-19	1733.80	1706.31	1736.69	1697.37	1.85	31.50	37310617	35991349633.00	2.31	0.30
2009-03-18	1702.30	1714.99	1727.51	1701.37	-0.19	-3.21	38995488	37224743982.00	1.53	0.32
2009-03-17	1705.51	1656.01	1710.53	1651.69	2.98	49.33	38270556	36994319719.00	3.55	0.31
2009-03-16	1656.18	1619.76	1663.00	1604.09	1.85	30.16	21801172	21142907659.00	3.62	0.18
2009-03-13	1626.02	1640.53	1656.56	1622.51	-0.14	-2.32	21930750	22031352513.00	2.09	0.18
2009-03-12	1628.34	1623.61	1630.50	1590.24	-0.35	-5.74	21349867	20415737484.00	2.46	0.17
2009-03-11	1634.08	1685.14	1687.62	1629.30	-0.85	-14.07	29196944	29164582905.00	3.54	0.24
2009-03-10	1648.15	1601.65	1649.13	1594.47	1.73	28.02	24170511	22428953695.00	3.37	0.20
2009-03-09	1620.13	1689.12	1716.36	1619.79	-3.38	-56.66	39413377	35502748982.00	5.76	0.32
2009-03-06	1676.79	1659.57	1700.85	1656.61	-1.05	-17.86	36670057	35306815437.00	2.61	0.30
2009-03-05	1694.65	1691.25	1718.57	1658.05	1.38	23.08	64211053	57894986997.00	3.62	0.52
2009-03-04	1671.57	1568.72	1677.84	1568.72	6.88	107.60	50759727	44138078602.00	6.98	0.41
2009-03-03	1563.97	1552.86	1583.25	1544.62	-1.80	-28.64	24521155	21911727625.00	2.43	0.20
2009-03-02	1592.61	1586.56	1605.54	1553.69	0.04	0.60	24298957	22770264498.00	3.26	0.20
2009-02-27	1592.01	1592.39	1621.11	1580.40	-0.85	-13.60	35963538	31273926427.00	2.54	0.29
2009-02-26	1605.61	1651.77	1688.22	1593.23	-3.41	-56.65	43721213	41793792177.00	5.71	0.36
2009-02-25	1662.26	1661.75	1681.48	1596.61	1.32	21.69	42926334	40475387960.00	5.17	0.35
2009-02-24	1640.57	1703.48	1721.36	1635.15	-5.36	-92.85	48648060	45513623888.00	4.97	0.40
2009-02-23	1733.42	1680.82	1740.78	1654.89	2.25	38.16	43389989	39650077341.00	5.07	0.35
2009-02-20	1695.26	1673.98	1696.10	1651.40	1.16	19.49	32182627	28858260567.00	2.67	0.26
2009-02-19	1675.77	1688.82	1703.10	1651.60	-0.01	-0.09	35002451	31229409843.00	3.07	0.29
2009-02-18	1675.86	1723.86	1743.60	1672.33	-4.99	-88.09	45618607	41265483339.00	4.04	0.37
2009-02-17	1763.95	1815.57	1829.48	1762.77	-2.92	-53.11	58692383	52388229926.00	3.67	0.48
2009-02-16	1817.06	1771.62	1817.55	1768.83	3.50	61.49	64621118	57880237104.00	2.78	0.53
2009-02-13	1755.57	1700.58	1758.61	1688.34	3.31	56.22	57672059	50919174876.00	4.14	0.47
2009-02-12	1699.35	1729.66	1733.43	1661.95	-1.71	-29.59	45026717	40427730805.00	4.13	0.37
2009-02-11	1728.94	1694.05	1764.02	1682.84	0.31	5.39	59101428	54713636351.00	4.71	0.48
2009-02-10	1723.55	1710.12	1726.44	1683.28	0.41	7.04	42982108	36570627798.00	2.51	0.35
2009-02-09	1716.51	1715.15	1735.62	1696.40	1.63	27.51	48250444	41543751915.00	2.32	0.39
2009-02-06	1689.00	1634.60	1691.49	1634.60	3.65	59.53	39969032	33288676424.00	3.49	0.33
2009-02-05	1629.47	1630.26	1677.87	1617.92	-0.14	-2.27	45554653	38432434232.00	3.67	0.37
2009-02-04	1631.74	1588.61	1632.24	1587.56	3.26	51.45	40219216	32365408376.00	2.83	0.33
2009-02-03	1580.29	1542.43	1580.71	1538.20	2.50	38.61	32066870	26184934183.00	2.76	0.26
2009-02-02	1541.68	1553.34	1556.60	1529.17	0.22	3.41	16442717	13761100355.00	1.78	0.13
2009-01-23	1538.27	1542.93	1553.61	1530.46	-0.60	-9.32	22755499	18710895732.00	1.50	0.19
2009-01-22	1547.59	1547.89	1557.80	1525.01	0.70	10.83	22723643	19229196582.00	2.13	0.19
2009-01-21	1536.76	1513.19	1560.91	1510.23	-0.17	-2.61	27092350	24903123783.00	3.29	0.22
2009-01-20	1539.37	1524.82	1539.96	1508.67	0.64	9.79	22132412	18527082148.00	2.05	0.18
2009-01-19	1529.58	1522.14	1568.64	1517.98	1.84	27.58	38930551	31146023124.00	3.37	0.32
2009-01-16	1502.00	1478.07	1533.96	1478.07	2.23	32.80	43323922	36749800756.00	3.80	0.35
2009-01-15	1469.20	1460.61	1484.92	1452.39	-0.51	-7.51	31609587	25247345500.00	2.20	0.26
2009-01-14	1476.71	1413.44	1476.71	1413.44	4.43	62.63	23646540	21228109327.00	4.47	0.19
2009-01-13	1414.08	1420.13	1433.25	1412.93	-1.92	-27.65	18346407	13317731195.00	1.41	0.15
2009-01-12	1441.73	1441.63	1462.31	1433.87	-0.37	-5.41	18786988	15252347473.00	1.97	0.15
2009-01-09	1447.14	1428.24	1452.37	1428.24	1.19	17.05	17500535	13351347233.00	1.69	0.14
2009-01-08	1430.09	1439.32	1440.11	1420.18	-2.61	-38.37	23259443	17145031365.00	1.36	0.19
2009-01-07	1468.46	1482.02	1495.65	1468.18	-0.93	-13.82	23773359	18204220050.00	1.85	0.19
2009-01-06	1482.28	1436.48	1488.34	1430.70	3.16	45.39	30216439	23687517202.00	4.01	0.25
2009-01-05	1436.89	1411.08	1437.06	1402.05	3.75	51.98	20985156	16149730675.00	2.53	0.17
2008-12-31	1384.91	1393.42	1404.75	1382.07	-0.39	-5.49	13018634	9665432647.00	1.63	0.11
2008-12-30	1390.40	1407.06	1419.89	1385.31	-1.22	-17.23	14713589	10942087951.00	2.46	0.12
2008-12-29	1407.63	1409.73	1414.36	1385.45	-0.65	-9.20	12260064	10051559904.00	2.04	0.10
2008-12-26	1416.83	1414.92	1431.36	1405.59	0.07	1.00	12129061	9671615252.00	1.82	0.10
2008-12-25	1415.83	1431.18	1439.66	1401.28	-0.91	-13.07	13920728	11278204943.00	2.69	0.11
2008-12-24	1428.90	1434.59	1451.63	1419.56	-1.57	-22.86	14746919	11806567525.00	2.21	0.12
2008-12-23	1451.76	1521.60	1521.60	1451.34	-4.64	-70.68	22040964	18021002876.00	4.61	0.18
2008-12-22	1522.44	1552.71	1554.18	1508.38	-2.04	-31.67	18001027	15439149671.00	2.95	0.15
2008-12-19	1554.11	1542.79	1577.88	1538.80	0.09	1.36	24106302	21592368497.00	2.52	0.20
2008-12-18	1552.75	1508.47	1554.10	1493.40	2.81	42.40	21926881	19029594623.00	4.02	0.18
2008-12-17	1510.35	1518.17	1532.64	1505.20	-0.11	-1.73	20962281	17613228988.00	1.81	0.17
2008-12-16	1512.08	1492.24	1514.32	1462.70	0.22	3.36	18215622	14710548973.00	3.42	0.15
2008-12-15	1508.72	1524.14	1536.17	1486.27	0.63	9.43	19513609	15914663916.00	3.33	0.16
2008-12-12	1499.29	1551.03	1559.53	1483.77	-4.32	-67.73	26635408	22080786057.00	4.83	0.22
2008-12-11	1567.02	1594.66	1612.33	1562.45	-2.52	-40.47	27172859	24775498489.00	3.10	0.22
2008-12-10	1607.49	1546.99	1607.80	1538.97	3.41	52.98	34329595	30433106326.00	4.43	0.28
2008-12-09	1554.51	1609.41	1609.68	1554.19	-3.01	-48.24	34186118	29644420675.00	3.46	0.28
2008-12-08	1602.75	1561.28	1603.42	1553.34	4.18	64.28	41025706	35129763795.00	3.26	0.33
2008-12-05	1538.47	1510.07	1539.20	1505.72	1.11	16.87	25253933	21515622690.00	2.20	0.21
2008-12-04	1521.60	1510.40	1569.22	1510.40	2.33	34.71	43611947	38511914943.00	3.96	0.36
2008-12-03	1486.89	1434.80	1487.33	1432.89	4.75	67.40	30094366	24428012824.00	3.84	0.25
2008-12-02	1419.49	1391.85	1437.37	1386.81	-0.38	-5.37	19464636	16083009920.00	3.55	0.16
2008-12-01	1424.86	1407.44	1426.42	1383.78	0.97	13.69	15386988	12536108782.00	3.02	0.13
2008-11-28	1411.17	1441.34	1451.94	1399.36	-3.06	-44.57	19934857	16005512336.00	3.61	0.16
2008-11-27	1455.74	1527.79	1536.61	1454.72	1.05	15.10	31494932	27466087281.00	5.68	0.26
2008-11-26	1440.64	1434.15	1456.77	1421.10	0.37	5.28	13869691	10867607435.00	2.49	0.11
2008-11-25	1435.36	1462.97	1472.49	1412.66	-0.02	-0.28	14375849	12291985054.00	4.17	0.12
2008-11-24	1435.64	1493.43	1499.21	1434.35	-4.36	-65.45	17639405	14306662470.00	4.32	0.14
2008-11-21	1501.09	1461.43	1541.52	1432.75	-0.71	-10.71	30410418	25446134127.00	7.19	0.25
2008-11-20	1511.80	1512.19	1545.81	1496.12	-2.07	-31.97	28233137	23321193550.00	3.22	0.23
2008-11-19	1543.77	1455.29	1549.48	1441.20	5.80	84.66	32011408	26522096555.00	7.42	0.26
2008-11-18	1459.11	1564.70	1583.80	1452.17	-7.23	-113.79	37264689	31027151174.00	8.37	0.30
2008-11-17	1572.90	1541.34	1573.29	1529.89	1.45	22.43	31569353	26934748028.00	2.80	0.26
2008-11-14	1550.47	1524.93	1553.43	1504.51	2.69	40.58	33610870	29044817788.00	3.24	0.27
2008-11-13	1509.89	1434.85	1527.32	1421.36	3.60	52.46	33485931	27755320192.00	7.27	0.27
2008-11-12	1457.43	1424.96	1468.21	1422.32	0.99	14.22	16250865	14315672004.00	3.18	0.13
2008-11-11	1443.21	1460.64	1478.14	1441.28	-1.80	-26.41	25282003	20004897573.00	2.51	0.21
2008-11-10	1469.62	1398.22	1471.59	1398.22	7.79	106.16	28851782	23522958146.00	5.38	0.24
2008-11-07	1363.46	1304.85	1377.39	1301.04	2.31	30.75	13777054	12052354326.00	5.73	0.11
2008-11-06	1332.71	1332.73	1344.29	1324.49	-2.78	-38.05	13226699	10299187055.00	1.44	0.11
2008-11-05	1370.76	1324.39	1394.49	1324.39	4.40	57.74	20604252	16253593727.00	5.34	0.17
2008-11-04	1313.02	1317.96	1323.93	1290.81	-0.82	-10.87	10581106	8609801636.00	2.50	0.09
2008-11-03	1323.89	1312.79	1351.85	1308.25	-0.29	-3.82	11280029	9671181378.00	3.28	0.09
2008-10-31	1327.71	1348.50	1355.49	1320.93	-2.29	-31.18	12140000	10100000000.00	2.54	0.10
2008-10-30	1358.89	1326.18	1380.46	1305.54	3.18	41.91	19075009	15932646682.14	5.69	0.16
2008-10-29	1316.98	1364.08	1377.57	1316.65	-2.71	-36.71	17355827	15240706715.14	4.50	0.14
2008-10-28	1353.69	1274.80	1364.37	1269.29	3.67	47.98	21497772	17746353214.14	7.28	0.18
2008-10-27	1305.71	1379.53	1379.53	1303.73	-7.27	-102.42	14763794	12242112656.00	5.38	0.12
2008-10-24	1408.13	1457.19	1461.92	1401.68	-3.50	-51.07	15370911	12977545791.00	4.13	0.13
2008-10-23	1459.20	1433.81	1460.79	1416.29	-0.80	-11.72	16110223	13785648489.00	3.03	0.13
2008-10-22	1470.92	1491.92	1516.93	1469.21	-2.85	-43.21	14484747	12098580533.00	3.15	0.12
2008-10-21	1514.13	1534.94	1553.86	1512.87	-1.15	-17.56	14354825	14179350445.00	2.68	0.12
2008-10-20	1531.69	1474.97	1534.28	1452.85	3.48	51.53	12728742	12823246598.00	5.50	0.10
2008-10-17	1480.16	1489.53	1500.25	1462.93	0.47	6.91	11458374	10163597718.00	2.53	0.09
2008-10-16	1473.25	1478.45	1509.74	1471.04	-4.86	-75.27	16383120	14745543849.00	2.50	0.13
2008-10-15	1548.52	1543.24	1563.31	1529.71	-1.04	-16.21	13717655	12905280636.00	2.15	0.11
2008-10-14	1564.73	1675.40	1679.92	1564.17	-3.04	-49.11	24941913	24650088542.00	7.17	0.20
2008-10-13	1613.84	1519.66	1614.51	1488.34	5.61	85.70	20923459	19169288139.00	8.26	0.17
2008-10-10	1528.14	1519.46	1556.54	1497.34	-3.71	-58.90	18446431	15716656231.00	3.73	0.15
2008-10-09	1587.04	1629.27	1631.45	1577.48	-0.84	-13.46	14492304	14981680707.00	3.37	0.12
2008-10-08	1600.50	1623.28	1647.92	1579.60	-4.63	-77.77	17017467	17247194069.00	4.07	0.14
2008-10-07	1678.27	1639.14	1713.19	1622.83	-2.01	-34.44	18977574	20685186046.00	5.28	0.15
2008-10-06	1712.71	1788.97	1788.97	1712.51	-5.45	-98.63	18928593	17504349500.00	4.22	0.15
2008-09-26	1811.34	1816.78	1823.00	1770.68	0.14	2.53	25094732	28877712741.00	2.89	0.20
2008-09-25	1808.81	1740.57	1844.57	1736.64	4.19	72.69	34507434	35077144717.00	6.22	0.28
2008-09-24	1736.12	1681.98	1737.33	1660.46	0.58	9.99	23482333	20241840450.00	4.45	0.19
2008-09-23	1726.13	1731.86	1776.75	1718.76	-3.05	-54.25	44209341	37403614348.00	3.26	0.36
2008-09-22	1780.38	1785.32	1801.17	1719.67	7.87	129.84	45337082	46159840488.00	4.94	0.37
2008-09-19	1650.54	1649.19	1650.54	1632.12	9.41	142.02	12951118	11416661633.00	1.22	0.11
2008-09-18	1508.52	1481.10	1550.43	1433.44	-1.59	-24.44	23991334	18263124263.00	7.63	0.20
2008-09-17	1532.96	1589.30	1610.74	1528.43	-5.11	-82.62	17141767	14497910223.00	5.09	0.14
2008-09-16	1615.58	1673.79	1673.79	1607.27	-5.63	-96.38	15938488	14376639934.00	3.89	0.13
2008-09-12	1711.96	1711.09	1731.28	1699.46	0.13	2.16	7365343	7910048368.00	1.86	0.06
2008-09-11	1709.80	1774.03	1776.46	1705.58	-4.04	-71.98	9272230	9630928130.00	3.98	0.08
2008-09-10	1781.78	1769.88	1815.80	1746.52	0.06	1.05	8432376	8443717535.00	3.89	0.07
2008-09-09	1780.73	1779.13	1790.18	1758.55	0.59	10.36	6710993	6165675102.00	1.79	0.05
2008-09-08	1770.37	1805.41	1812.22	1764.28	-1.48	-26.59	8106161	8275511119.00	2.67	0.07
2008-09-05	1796.96	1799.40	1822.27	1781.70	-2.65	-48.91	8110211	7999229904.00	2.20	0.07
2008-09-04	1845.87	1842.21	1859.50	1816.03	-0.18	-3.30	7416698	7865340943.00	2.35	0.06
2008-09-03	1849.17	1880.29	1894.46	1827.46	-1.75	-33.01	9067303	10140896726.00	3.56	0.07
2008-09-02	1882.18	1893.01	1901.94	1871.44	-1.24	-23.72	7435545	8126199427.00	1.60	0.06
2008-09-01	1905.90	1958.27	1959.84	1895.50	-3.52	-69.55	8369653	9001219323.00	3.26	0.07
2008-08-29	1975.45	1950.41	1997.20	1939.68	1.89	36.69	11393955	12260743747.00	2.97	0.09
2008-08-28	1938.76	1924.70	1964.34	1920.68	0.88	16.88	8397830	10202025497.00	2.27	0.07
2008-08-27	1921.88	1915.00	1955.17	1898.22	0.10	1.90	9871792	10626808125.00	2.97	0.08
2008-08-26	1919.98	1930.06	1958.53	1900.59	-1.78	-34.87	8998136	8521132180.00	2.96	0.07
2008-08-25	1954.85	1953.29	1988.41	1929.15	0.35	6.78	7005206	7427198938.00	3.04	0.06
2008-08-22	1948.07	1954.42	1971.50	1915.88	-1.41	-27.82	9282745	9563325334.00	2.81	0.08
2008-08-21	1975.89	2011.34	2045.26	1973.17	-3.28	-67.05	13854141	15740582358.00	3.53	0.11
2008-08-20	2042.94	1874.44	2043.00	1861.16	8.14	153.84	17759432	17864982892.00	9.63	0.14
2008-08-19	1889.10	1840.25	1898.94	1832.25	1.56	29.10	6834004	6518788514.00	3.59	0.06
2008-08-18	1860.00	1959.10	1959.91	1859.69	-4.98	-97.47	8848651	8630181777.00	5.12	0.07
2008-08-15	1957.47	1941.38	1980.13	1924.81	0.84	16.23	7459624	7852873731.00	2.85	0.06
2008-08-14	1941.24	1937.34	1956.69	1916.23	-0.42	-8.12	6842710	7305348932.00	2.08	0.06
2008-08-13	1949.36	1947.99	1967.16	1900.56	-0.61	-11.87	10245681	10489448660.00	3.40	0.08
2008-08-12	1961.23	1959.56	1990.13	1943.54	-0.72	-14.29	9083309	9279002418.00	2.36	0.07
2008-08-11	1975.52	2049.46	2069.79	1962.23	-3.96	-81.40	12873969	13203155726.00	5.23	0.10
2008-08-08	2056.92	2140.15	2143.62	2044.81	-4.05	-86.88	11588235	12809352009.00	4.61	0.09
2008-08-07	2143.80	2145.11	2170.81	2113.78	-0.29	-6.20	9007311	10306297990.00	2.65	0.07
2008-08-06	2150.00	2141.10	2167.99	2117.41	1.39	29.49	10354051	12159113276.00	2.39	0.08
2008-08-05	2120.51	2169.14	2175.34	2114.60	-1.64	-35.38	10224972	11811830804.00	2.82	0.08
2008-08-04	2155.89	2185.16	2201.28	2151.20	-2.26	-49.80	8289527	9624956336.00	2.27	0.07
2008-08-01	2205.69	2151.87	2232.12	2127.36	1.92	41.61	12446471	14566191992.00	4.84	0.10
2008-07-31	2164.08	2227.24	2231.49	2162.27	-2.49	-55.16	9490277	10950425233.00	3.12	0.08
2008-07-30	2219.24	2265.44	2272.40	2207.04	-0.61	-13.55	10198695	11880262876.00	2.93	0.08
2008-07-29	2232.79	2244.85	2245.02	2213.42	-1.99	-45.44	12685780	14949982805.00	1.39	0.10
2008-07-28	2278.23	2282.06	2318.08	2269.64	0.55	12.55	15152283	18670542720.00	2.14	0.12
2008-07-25	2265.68	2263.98	2286.00	2246.86	-1.47	-33.89	14242995	17228232891.00	1.70	0.12
2008-07-24	2299.57	2235.58	2300.51	2233.64	3.90	86.42	19656241	24898836931.00	3.02	0.16
2008-07-23	2213.15	2237.39	2256.53	2208.86	-0.21	-4.68	13412774	16535327321.00	2.15	0.11
2008-07-22	2217.83	2219.74	2236.06	2205.34	-0.48	-10.62	12976600	15773336701.00	1.38	0.11
2008-07-21	2228.45	2132.44	2229.75	2127.08	3.23	69.75	18364215	21712600635.00	4.76	0.15
2008-07-18	2158.70	2100.47	2160.11	2065.32	4.12	85.37	18056506	19941609712.00	4.57	0.15
2008-07-17	2073.33	2127.99	2142.79	2065.48	-0.74	-15.45	11479529	12674108470.00	3.70	0.09
2008-07-16	2088.78	2133.96	2139.64	2056.19	-3.20	-69.13	14026994	15853161276.00	3.87	0.11
2008-07-15	2157.91	2266.97	2274.02	2156.39	-4.48	-101.25	16621455	19413411071.00	5.21	0.14
2008-07-14	2259.16	2223.89	2280.95	2216.14	0.61	13.70	11532158	13727550434.00	2.89	0.09
2008-07-11	2245.46	2252.52	2267.93	2216.23	-0.61	-13.80	15411655	18923608169.00	2.29	0.13
2008-07-10	2259.26	2253.42	2319.02	2239.91	-1.33	-30.42	21925570	27166393614.00	3.46	0.18
2008-07-09	2289.68	2219.43	2295.21	2219.43	4.40	96.47	27646719	33580750623.00	3.46	0.23
2008-07-08	2193.21	2204.49	2235.88	2151.85	0.13	2.91	20197491	24337833943.00	3.84	0.16
2008-07-07	2190.30	2082.75	2200.01	2081.84	5.44	113.07	20841215	23826734594.00	5.69	0.17
2008-07-04	2077.23	2087.25	2107.00	2057.61	-0.56	-11.74	12423051	15222235783.00	2.36	0.10
2008-07-03	2088.97	2025.33	2130.33	1992.35	1.26	26.04	16994888	22125156329.00	6.69	0.14
2008-07-02	2062.93	2082.59	2109.45	2040.67	-0.87	-18.12	11003979	14132441688.00	3.31	0.09
2008-07-01	2081.05	2181.71	2186.89	2075.01	-4.35	-94.56	11735954	14126659731.00	5.14	0.10
2008-06-30	2175.61	2176.90	2212.97	2146.45	-1.39	-30.71	9132973	11020989943.00	3.01	0.07
2008-06-27	2206.32	2255.16	2259.97	2188.20	-5.18	-120.58	14706706	16504611478.00	3.08	0.12
2008-06-26	2326.90	2332.45	2357.45	2287.55	-0.32	-7.50	14513334	16991978194.00	2.99	0.12
2008-06-25	2334.40	2250.00	2339.31	2241.10	3.47	78.28	16518391	19565677922.00	4.35	0.13
2008-06-24	2256.12	2207.51	2268.12	2197.81	1.62	36.04	12919811	15813675544.00	3.17	0.11
2008-06-23	2220.08	2227.16	2260.00	2203.81	-2.36	-53.63	10084574	12474269163.00	2.47	0.08
2008-06-20	2273.71	2227.36	2343.35	2152.31	3.29	72.37	23589850	30786763677.00	8.68	0.19
2008-06-19	2201.34	2348.98	2348.98	2197.01	-7.07	-167.37	13927637	16419239458.00	6.42	0.11
2008-06-18	2368.71	2244.10	2383.27	2200.97	4.70	106.43	17793167	21882650818.00	8.06	0.15
2008-06-17	2262.28	2325.26	2343.76	2244.64	-2.64	-61.41	10716921	12705838537.00	4.27	0.09
2008-06-16	2323.69	2329.58	2365.82	2279.89	0.04	0.90	11200880	13713535487.00	3.70	0.09
2008-06-13	2322.79	2389.14	2410.54	2319.91	-2.72	-64.97	9903099	12539781356.00	3.80	0.08
2008-06-12	2387.76	2432.64	2446.82	2344.49	-2.41	-59.02	13310837	17703500366.00	4.18	0.11
2008-06-11	2446.78	2451.38	2476.46	2412.44	-1.37	-33.98	12353121	16598446352.00	2.58	0.10
2008-06-10	2480.76	2586.72	2597.48	2464.44	-8.18	-221.03	16037721	20908731535.00	4.92	0.13
2008-06-06	2701.79	2730.77	2740.25	2687.22	-0.76	-20.62	8658505	11936900056.00	1.95	0.07
2008-06-05	2722.41	2722.25	2742.89	2693.27	-0.53	-14.42	9623803	14860424797.00	1.81	0.08
2008-06-04	2736.83	2789.77	2794.49	2715.58	-2.40	-67.24	12799370	17139780167.00	2.81	0.10
2008-06-03	2804.07	2809.44	2834.50	2783.95	-0.36	-10.23	17756743	22607530676.00	1.80	0.14
2008-06-02	2814.30	2792.24	2832.97	2774.60	0.48	13.51	10814102	15885685202.00	2.08	0.09
2008-05-30	2800.79	2774.08	2813.93	2756.15	1.26	34.84	10787253	17857036840.00	2.09	0.09
2008-05-29	2765.95	2825.86	2837.89	2764.80	-2.48	-70.31	11144168	17200939411.00	2.58	0.09
2008-05-28	2836.26	2760.65	2855.68	2741.55	2.98	82.14	11507552	18197738482.00	4.14	0.09
2008-05-27	2754.12	2739.74	2770.17	2726.86	0.33	9.03	8758208	13826294843.00	1.58	0.07
2008-05-26	2745.09	2812.51	2812.51	2742.32	-3.28	-92.97	9880808	14887865911.00	2.47	0.08
2008-05-23	2838.06	2831.79	2871.79	2805.69	-0.11	-3.09	13695179	18992745403.00	2.33	0.11
